"Video URL","User Channel URL","User Name","Comment Text","Number of Likes","Number of Replies","Comment Time","Replies"
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@adazambrano6723","@adazambrano6723","Definitivamente Dios te protege y un angel te acompaña, sobre todo a salud, un abrazo","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@julianlopez1932","@julianlopez1932","Muy arriesgado caminar descalzo en ese lugar, puede adquir una superbacteria que traspase el.torrente sanguineo.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marcosrobertojuarez","@marcosrobertojuarez","Las aguas del Ganges son una de las más contaminadas del mundo, pueden transmitir disentería , cólera , tifus , hepatitis y gastroenteritis aguda , una de las principales causas de mortalidad entre los niños hindúes, especialmente en los meses estivales. Purificar el alma conlleva el riesgo de contaminar el cuerpo.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@MarisolAzuaje-yy5je","@MarisolAzuaje-yy5je","Juan Dios este contigo hijo bañate bien y Dios te va a proteger.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@yasselrodriguez5206","@yasselrodriguez5206","Brother mis respetos, de verdad. 
Deberías atenderte con un grupo multidisciplinario cuando termines esa gira. Desde un neumólogo hasta un psicólogo.
Que lugares!!!!!!!! Entre las ratas y esto, sin palabras hermano.
Saludos","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@LuzelenaGonzales-b5v","@LuzelenaGonzales-b5v","Juan orgullo colombiano, desde Tuluá saludos parcero ❤❤❤❤❤❤","1","0","15 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jlba5108","@jlba5108","Alguna vez escuche que ahi en la India cuando queman alos cuerpos  segun la pocicion economica que tengan es la cantidad de madera que puedes comprar,es por eso que algunos cuerpos flotan en ese rio porque la familia no tiene para poder quemar a sus difuntos.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Joseasgalvez","@Joseasgalvez","Minuto 7:30 aparece Gandhi jajaj","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@arbolnews","@arbolnews","Juan ve a un médico al salir de ahí mijo.. buen documental","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Danygd-jp7pr","@Danygd-jp7pr","😢muchos difuntos pero es verdad q solo con ver la muerte esta por  todos lados ummm tremendo la gente se lleva es agua para tristemente su propio mal ya q se pueden enfermar y llevarlos a estar en esa misma posición q pesar como las tradiciones no siempre es para bien 😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@dorisavila254","@dorisavila254","Increíble, y todavía me quejo, la verdad es que amo vivir en mi Costa Rica, gracias Señor, gracias Planeta Juan por mostrar esta cultura","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@alciramentasty6458","@alciramentasty6458","Dios mío! Cómo puedes estar allí Juan. Te puedes contagiar de algún virus que te matar!😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mercedesfonseca7926","@mercedesfonseca7926","Juan que loco , eres dónde se mete,  me le quito el sombrero, mis respetos","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lperez9621","@lperez9621","Sinceramente, no iría nunca a la India. Su manera de comer, vivir y morir son extremadamente diferentes al resto del mundo😮. Igual Juan gracias por llevarnos a conocer este controversial país.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@luzdarygomez7327","@luzdarygomez7327","Hola Juan mis Respetos .👍👍👍👍","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@PaolaLadino-f2t","@PaolaLadino-f2t","😮😅Hola. Juanma. Le. Habla Angie prieto.  Pues,  para. Que le. Voy,  a decir,  que le. Quedó chévere,  el 📹. Cuando,  no 😔😒. Es. Así.  😅Pero,  si está. Bien dateado.  😅Lo. Felicito,  por. Su. Trabajo,  investigativo.  Que. Triste,  que. Quemen,  a los. Muertos,  😪 a. Sus. Familiares así.  Deberían,  construir,  un. Cementerio,  aya,  en. La. India,  😅Para. La. Gente. La. India,  es un. País,  bonito,  ciertos. Lugares,  que. He. Visto,  😂por. Documentales,  Pero,  eso,  si o. No 😔😒 me. Gusto 😊.  Bueno,  chao 👋😊 que Dios,  lo bendiga 🙏 y lo proteja.  Le. Recomiendo,  que cuando salga,  se. Encomiende a Dios,  hasta luego","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@MonicaMollinedo","@MonicaMollinedo","Juan....Juan ..q decirte ?
Eres único muchacho...pero como te arriesgas , cuídate mucho por favor.
Un abrazo.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Mashen_90","@Mashen_90","No iria a la india ni aunque me pagaran...","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@barrilete-c%C3%B3smico3561","@barrilete-cósmico3561","DIOS.MIO! Qué locura. Me quedé asqueada de verte descalzo ahí 😢😢 Ese lugar es tan tan repugnante para mi  (con respeto) me enferma de solo ver .","1","0","21 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mariadelac8931","@mariadelac8931","Juan, que valiente andar descalzo, yo no lo hubiera hecho. Te cuento que he estado muchas veces en Varanasi, para mi es otro planeta, tiene una energía difícil de encontrar incluso dentro de India. Es un lugar fuera del tiempo y espacio. Nunca vi llevar tantos cuerpos en el día cómo tú presenciaste, pero capaz por lo que mismo dices que era una fecha especial. Faltaron muchas explicaciones sobre los rituales, hubiese estado bueno que esta parte la explicara alguien con real conocimiento. Por otra parte hay un crematorio eléctrico que se llama Harishchandra, la gente que no puede costear la leña opta por esa otra opción que es más económica. Es un error decir que tiran los cuerpos al río y ya, porque  no es así mayoritariamente, para los hindúes el fuego es purificador y es un ritual muy arraigado. Nunca en todas las veces que he ido a lo largo de más de diez años he visto cuerpos flotando. Esta ha sido mi experiencia, no estoy negando que otras personas tengan otras distintas. Son rituales complejos,  profundos, que cambian la forma de ver la vida y la muerte. En lugares tan impactantes a ojos de quien llega por primera vez siempre recomiendo tener un guía muy versado, que pueda explicar bien. De todas formas muy bueno tu video, seguramente volverás a India porque te van a quedar cosas en la cabeza para procesar y entender. Saludos🙏","1","0","12 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@luisenrriquejoaquimamian4935","@luisenrriquejoaquimamian4935","Impresionante videos d ese país saludos Juán.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@yeisonyeisiton4635","@yeisonyeisiton4635","Juan es el único youtuber que siempre veo y jamás me cansaré de ver sus videos","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@VicentaFranco-j4s","@VicentaFranco-j4s","Saludos Juan cuidate, la verdad no se que decir, mis respetos para ti.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@familiakorol8347","@familiakorol8347","Gracias Juan!","1","0","14 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@LouisMotini","@LouisMotini","Tienes que ir a las torres del silencio, dónde están expuestos los cadáveres y se ven desde Google maps","1","0","20 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@stefani_fefi","@stefani_fefi","Es fuerte saber como esta de contaminado ese rio y se bañan","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@DianaCarolinaGonz%C3%A1lezPineda","@DianaCarolinaGonzálezPineda","El señor que le mostró un pescadito 😂😂😂😂😂😂😂😂😂😂😂😂😂😂 me hizo reír","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@luispoitan3962","@luispoitan3962","El video epico, pero más épica la frase al final, Grande Juan","1","0","23 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@CARLOSEDUARDOJARA-j5x6g","@CARLOSEDUARDOJARA-j5x6g","Saludos Juan ,desde Venezuela 🇻🇪🇻🇪🇻🇪","1","0","15 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@alejandroestala1983","@alejandroestala1983","Gracias por mostrarme el lugar AL QUE NUNCA IRÉ 😂😂😂😂😂","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Victor-r5r","@Victor-r5r","Una vez vi un taxi con una familia de personas de la India acá en Colombia y esas personas huelen pero de un manera peculiar es un olor fuerte","1","0","14 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@conejo_de_la_luna","@conejo_de_la_luna","Llévate unas botas de hule para esos viajes Juan, los que estaban cremando si traían sandalias","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@deliaacostabejerano7428","@deliaacostabejerano7428","😮 @planetaJuan es fuerte porque yo sin entrar siquiera al agua ya viera estado desmayada,vomitando,o intoxicada 😂","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@freddykmk26","@freddykmk26","sería buena idea mirar si durante los próximos días no presentas fiebre o algún tipo de malestar, ya que has estado expuesto a guas contaminadas","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@OscarManuelMesa","@OscarManuelMesa","Mi muy estimado Juan usted si es verdadero explorador y un hombre muy atrevido bro","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lorenamiranda8506","@lorenamiranda8506","Pero no tocaste el agua como es la tradición en el canal 😅😂😂","1","0","21 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@JHARVUS","@JHARVUS","supero la visita de @Luicito comunica con tan solo caminar descalzo 😁","1","0","15 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@H%C3%A9velen-w6b","@Hévelen-w6b","Solo entendible desde saber la cantidad enorme de habitantes que tienen!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@JuliKalash","@JuliKalash","Y a uno lo multan por un escape que “contamina”😢 tan diferente es la población del planeta que da que pensar bastante","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@johanaduartemedina6859","@johanaduartemedina6859","Díos santo que terrible, que triste, que feo. Que tenazzzz","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@MariaGonzalez-x1q","@MariaGonzalez-x1q","Ay no no no 😂 mis respetos querido Juan","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@nayigomez591","@nayigomez591","No es uno de los lugares más locos Juan, es u o de los lugares más asquerosos del mundo. De horrorrrrr...","1","0","4 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@GuillermoJimenez-x8g","@GuillermoJimenez-x8g","EXCELENTE INGENIERO  SALUDOS DESDE COSTA RICA GUILLERMO MBA","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@victoriarodriguez8176","@victoriarodriguez8176","hay que aguante el estar ahi eres fuerte Juan","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@miguel2334","@miguel2334","Esta serie de la india, me tiene 100% atento, esta muy entretenida saludos juan 😅","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mariaalberto7778","@mariaalberto7778","Mi querido Juan vi a un firulai rondando por ahi, cuidadate mi nin̈o","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@JuanjoseTrujillo-24","@JuanjoseTrujillo-24","Saludos tocayo desde Chiapas México","1","0","10 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@paoromero861","@paoromero861","Que Heavy Juan! Saludos y recuerdos!!! Desde Sesquilé.","1","0","14 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marcelaarce9721","@marcelaarce9721","Ud es muy valiente caminar  por ese sitio.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jaimezambrano.88","@jaimezambrano.88","Aquí casual comiendo la cena con pedazo de video 😎","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@H%C3%A9velen-w6b","@Hévelen-w6b","Qué macabro! bárbaros!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@josedanilovaleromorales5495","@josedanilovaleromorales5495","Personales yo no sé si aguantaría soy muy Asquiento y se ve mucha cosa difícil de pasar lo admiro Juan","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@ricardosastoque4015","@ricardosastoque4015","excelente documental, las cosas como son.","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@comprarapida7596","@comprarapida7596","Debe ser muy estresante estar ahí.","1","0","20 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@angiegonzalez7473","@angiegonzalez7473","Terrible yo no soportaria. Mis respetos","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lauramartinez6271","@lauramartinez6271","Que impresionante!!! Muy buen video!!","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@catalinaluna1164","@catalinaluna1164","Uff incredible como el cuerpo humano se adapta a tanta suciedad y contaminación 😱","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@stellajimenez5263","@stellajimenez5263","Que video tan extremo.Que costumbres tan diferentes","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@juancarlosgarciasolano7087","@juancarlosgarciasolano7087","Gracias por este video tan valiente.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@danieltrsp2","@danieltrsp2","hola Juan, de casualidad ¿habrá un templo para las cucarachas por allá? creo que sería el reto final","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@patriciasegura9736","@patriciasegura9736","Qué fantástico lugar Juan 😮","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@contakxanchezguillen473","@contakxanchezguillen473","Muy admirado Juan","1","0","13 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@elenaponce6104","@elenaponce6104","Quedé impresionada !! 😮","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@ninfastelladominguezareval2644","@ninfastelladominguezareval2644","Yo no podría ir, muy fuerte se ve que es😢,....tan solo me imagino a qué huele...","1","0","12 hours ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Almas-Guerreras","@Almas-Guerreras","Perdón! Pero India parece una pesadilla! Por mucho que digan que sea una cultura antigua, que sus  dioses,sus creencias etc! Nomás no! Al ver esas imágenes me doy cuenta que es como una horrible pesadilla de la que quiero desesperadamente despertar! India es el último lugar al que yo iría! Es como un infierno en la tierra!","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@albanerymelomoreno4602","@albanerymelomoreno4602","Muy buenos tus documentales, ilustran mucho lo de otras culturas y la india es uno de los lugares que no me gustaría conocer😮","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@gabrielafernandez6277","@gabrielafernandez6277","El destino existe,nacer ahi,o en un bosque de africa con costumbres,rituales o tradiciones locales como creencias sin conocer otras realidades,hacen q su concepto de la vida sea segun lo aprendido y no hay mas.se ve que es dificil surgir.pero seguro hay otra cara de la india llena de lujos y mismas creencias.gracias planeta juan te has sacrificado harto en este viaje.❤❤❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mariaadorno2418","@mariaadorno2418","Guau esta muy  pesado el video señor Juan 😮ay dios mio pues tengo mucho  cuidado  con  tdo qué no  te agarre  ninguna  enfermedad","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Helcas7","@Helcas7","WOW! Es un video difícil! Sinceramente ese país es un caos total, imagínense la contaminación de todos los cuerpos sin cremar que tiran al río, pobres!","1","0","2 hours ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@vivianp.","@vivianp.","La gente se lava ahí... Yo trato de no mirar si estoy comiendo, me da mucha cosa ver esto, las ratas ..Dios mío. .","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@LeninHn","@LeninHn","Gracias a Dios y soy cristiano alabado sea el nombre de Dios por qué si fuese indue oh musulmán estaría en esas circunstancias","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@1bachiller1","@1bachiller1","Entre màs veo lo que hàcen y còmen 
mènos quièro ir a la India🫣
Gracias Juan por tu Valiòso  esfuèrzo de ir a mostràrnos un múndo Innimaginàble👍🏼","1","0","9 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@daliaroja8282","@daliaroja8282","😮Juan tío valla un valor tienes j.der tío mis respetos a ver si te llama la nacional geographi 😮😥😞","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@priscillabenavides7824","@priscillabenavides7824","Y con difuntos nadie llora, será tradición no demostrar que están tristes😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marwindanielfariasbenitez5876","@marwindanielfariasbenitez5876","22:48 creí que manejaban motos muy diferente que en México 😆😆","1","0","1 hour ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@dionymabelbaezfernandez4604","@dionymabelbaezfernandez4604","Juan mis respetos de verdad eres un duro, los videos de India, Pakistán me dejan perpleja de verdad no se ni que pensar, aunque ahora mismo me pregunto como serán las enfermedades en ese País????","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@silvanauriarte740","@silvanauriarte740","Este video me traumo ya lo había visto en la TV hace tiempo pero igualmente me sentí muy triste 😭 no me gustaría estar ahí creo que no me voy ha sentir bien ya me hubiera desmayado 😵 algunas veces pero igual las personas de la India 🇮🇳 tienen sus creencias y hay que respetar 👍","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@veneciacole4742","@veneciacole4742","Juan, me sorprende que tú no te pongas máscara para entrar a esos lugares, especialmente donde incineran a los muerto ya con esos humos es suficiente para agarrar una enfermedad. Aunque no lo sientas ahora pero con el tiempo puedes tener tus secuelas, especialmente enfermedad en los pulmones. Por favor cuídate y usa máscara. Saludos a la abuela. 😊","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@reytaquito5524","@reytaquito5524","Juan que valor y que peligroso estar ahi metido porque si hay una persona con tuberculosis eso se te puede pegar por respirar ese humo tenga cuidado.. 😬","1","1","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@sandraduran206","@sandraduran206","Cvea Jua, lo admiro mucho, pero creo que en esta vuelta usted fue imprudente, exponiendo se así en esa contaminación y descarso, ojalá después usted no vea problema a futuro. Que Dios le proteja 🙏 🇩🇴","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@andresfandino2995","@andresfandino2995","Creo que la India es sagrada y toda la suciedad, contaminación y demás cosas alejan a los que están muy apegados a éste plano. Creo que así debe de ser. No digo que esté mal o bien. Saludo desde Bogotá","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@rivasm177","@rivasm177","Lo único que envidio de la India es la amabilidad de la gente, son muy educados en ese aspecto, por mucho desastre que veas no ves a nadie robando cómo en Latinoamérica dónde hay que andar con ojos delante y detrás a la hora de grabar en lugares así.","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@franksantana2640","@franksantana2640","Vivi en Suriname algunos años ( por escapar del comunismo en Cuba) y en ese país hay muchos Indues y conozco de primera mano los cochinos que son, y pensé que no podían ser peor. Pero después de esta serie de videos me doy cuenta de que puden ser mucho peor. Mis respetos a Juan que puede mantenerse cuerdo rodeado de tanta puercada","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@consuelomarinmelan4335","@consuelomarinmelan4335","Dios Santo, jamás me metería a ese río, asi me digan que iré directamente al cielo","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@AnikaEliminar","@AnikaEliminar","Es increíble las crecías  que los gobiernos nosdan através de la décadas  y en todo el mundo unos los creman queman asen necrocia los avientan a las aguas tantas cosas y todo por las fe y creencias que te inculcan que alfin todos somos iguales y todos morimos en tierra","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@carmenrosalopezarango4189","@carmenrosalopezarango4189","Ya fui contigo Juan. Gracias. Muy fuerte, personalmente no iría, uffff","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jancarlo-s5","@jancarlo-s5","Demos gracias a Dios que los españoles nos trajeron a Dios 
Jesucristo a nuestras naciones 
Vivir como ellos no la verdad no 
Con mucho respeto 
Mis admiración Juan por hacer esto","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@edgaruribe1690","@edgaruribe1690","Gracias juan ❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@sentimientosalsero854","@sentimientosalsero854","Hola planeta juan eres un grande entre los grandes me gustan mucho tus vídeos 
Un fuerte abrazo desde España","1","0","1 hour ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@auravalerio727","@auravalerio727","Me gusta su profesionalismo, al hacer el programa.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@modestoordonez427","@modestoordonez427","Solo como sugerencia,seria bueno que se cuide más al andar en estos lugares,ojalá no pero puede agarrar un mal virus o bacteria muy fuerte.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@liznapic6127","@liznapic6127","Lo que me da pánico es como Juan se toca los ojos con sus manos. Cuidado no se dañe los ojos. En mi ignorancia pregunto ¿No es posible andar un paño y agua? Y meter los pies en esa agua, no lo lograría... mejor me quedo con este video y jamas iría. Mi admiración profunda por todo lo que haces y sin mostrar ninguna reacción en la cara.","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lorenagmiel","@lorenagmiel","No puedo creer que india sea un país tantísimo raro, desde las costumbres, la cultura la comida, el estilo de vida es de lo más triste.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@saltosaurio","@saltosaurio","Pero si los pixela como nos vamos a dar cuenta. 🤔","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@elianacontrerasrojas6565","@elianacontrerasrojas6565","Hay también le agradezco a Dios que nací en mi bella Colombia y tan bueno que Dios me diera la oportunidad de ir pero no iría ni allá ni al templo de las ratas","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@yolandamagno4085","@yolandamagno4085","La ignorancia humana y la suciedad en su máxima expresión 🤢🤮Eso es ese país…","1","0","16 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Infinitedmod","@Infinitedmod","18:06 ""colocaban los pies en el mismo lugar, todos los días, por generaciones""","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@josebaez8451","@josebaez8451","El olor que emana es muy parecido al que percibes cuando pasas por un Burger King! Aun que parezca un mal chiste es en serio.. Es el olor de la carne quemandose 🔥 🔥 🔥","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@virginiamauleon2310","@virginiamauleon2310","Mis respetos! Excelente podcast!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marlenebosso2474","@marlenebosso2474","Hola deberías llevar botas de plástico para ponerte y no mojarse cuando toca esos lugares 😮😮😮😮😮","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jochetaman23","@jochetaman23","Ay Juancho, Que clase de video. Te pasaste 🥶 MIS RESPETOS 😂","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@britverdkatty-gm2xp","@britverdkatty-gm2xp","Yo viendo este vídeo con una crisis de asma preguntándome, 
hay asmáticos en la india.??
 Como sobreviven los asmáticos en la india,con tanta contaminación .??
Qué país tan loco 😐","1","0","12 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@videosdos6697","@videosdos6697","Wow Juan no vi ala gente llorando como comúnmente es acá en Colombia. Me imagino que van felices por hacer su ritual.","1","0","23 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jemoraz","@jemoraz","Brutal Juan! 👏🏼","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@rodrigomachado499","@rodrigomachado499","Gracias Juan por este video.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@teresazorro2947","@teresazorro2947","Dios!!!! No iria a ese pais por absolutamente nadadel mundo,!!!! Terrible,  tanra miseria , tanta  seguera, tanto absurdo  en un solo  lugar","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@alvaroslaither777","@alvaroslaither777","NI el cristianismo
NI el induismo
NI el islam 
NINGUNO
TODOS VAMOS A MORIR Y SOLO SOMOS MATERIA Y SE ACABO.","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@claudiacastro4570","@claudiacastro4570","Mis respetos para ti...gracias a ti puedo viajar al ultimo lugar del mundo que quiero ir..no es para todos","1","0","1 day ago",""
